TStamp	X	Y	Z
1613752469074	-0.608063	4.112183	6.188141
1613752469076	-0.593704	4.128937	6.180954
1613752469079	-0.569778	4.121750	6.145065
1613752469081	-0.548248	4.128937	6.140274
1613752469083	-0.517136	4.143295	6.125916
1613752469086	-0.426208	4.181580	6.111572
1613752469088	-0.385529	4.181580	6.121140
1613752469091	-0.306564	4.203110	6.090027
1613752469093	-0.263504	4.215073	6.121140
1613752469095	-0.210861	4.248581	6.109177
1613752469098	-0.177353	4.279678	6.128311
1613752469100	-0.110352	4.298828	6.176178
1613752469103	-0.074463	4.284470	6.166595
1613752469105	-0.021820	4.337112	6.212067
1613752469107	-0.007462	4.344284	6.214462
1613752469110	0.037994	4.341888	6.291031
1613752469112	0.069107	4.356247	6.341278
1613752469114	0.119354	4.394531	6.355637
1613752469117	0.160034	4.413681	6.429810
1613752469119	0.155243	4.420853	6.484848
1613752469122	0.164810	4.442398	6.575775
1613752469124	0.162430	4.459137	6.633194
1613752469126	0.160034	4.485458	6.700195
1613752469129	0.186356	4.478287	6.757629
1613752469131	0.186356	4.490250	6.817444
1613752469133	0.167206	4.487854	6.874878
1613752469136	0.186356	4.514175	6.932297
1613752469138	0.195923	4.521362	6.977768
1613752469141	0.212677	4.550064	7.049545
1613752469143	0.227036	4.588364	7.133301
1613752469145	0.241394	4.626648	7.197906
1613752469148	0.246170	4.621857	7.250549
1613752469150	0.258133	4.660141	7.319946
1613752469152	0.260529	4.655350	7.394119
1613752469155	0.238998	4.676895	7.432404
1613752469157	0.234207	4.684067	7.506577
1613752469162	0.238998	4.703217	7.590332
1613752469160	0.231812	4.693634	7.535294
1613752469164	0.241394	4.743896	7.621429
1613752469167	0.236603	4.770218	7.664505
1613752469169	0.234207	4.784561	7.700394
1613752469172	0.248566	4.794144	7.695618
1613752469174	0.234207	4.825241	7.719543
1613752469176	0.229431	4.832428	7.738678
1613752469179	0.248566	4.853958	7.731506
1613752469181	0.270096	4.892242	7.760223
1613752469183	0.308380	4.899429	7.729111
1613752469186	0.320358	4.911392	7.690826
1613752469188	0.327530	4.906601	7.686035
1613752469191	0.351456	4.928131	7.621429
1613752469193	0.363419	4.959244	7.595108
1613752469195	0.363419	5.004700	7.619049
1613752469198	0.370605	5.019058	7.616653
1613752469200	0.394531	5.064529	7.628616
1613752469202	0.425629	5.090851	7.650146
1613752469205	0.449570	5.131531	7.652542
1613752469207	0.475891	5.148270	7.664505
1613752469210	0.473495	5.196136	7.700394
1613752469212	0.447174	5.198532	7.712357
1613752469214	0.454346	5.212875	7.736298
1613752469217	0.449570	5.248779	7.707581
1613752469219	0.432816	5.267914	7.724335
1613752469221	0.432816	5.275101	7.741074
1613752469224	0.416061	5.315781	7.750656
1613752469226	0.413666	5.363632	7.774582
1613752469229	0.418457	5.382767	7.810471
1613752469231	0.406494	5.401917	7.858322
1613752469233	0.392136	5.404312	7.877472
1613752469236	0.370605	5.416275	7.932510
1613752469238	0.372986	5.454559	7.970795
1613752469241	0.372986	5.459351	8.056931
1613752469243	0.356247	5.459351	8.143066
1613752469245	0.380173	5.478485	8.233994
1613752469248	0.372986	5.480881	8.291428
1613752469250	0.377777	5.509598	8.332108
1613752469252	0.389740	5.514374	8.411072
1613752469255	0.411285	5.490448	8.461319
1613752469257	0.401703	5.514374	8.528320
1613752469260	0.406494	5.540695	8.564209
1613752469262	0.435211	5.564621	8.602493
1613752469264	0.447174	5.569412	8.633606
1613752469267	0.447174	5.564621	8.686249
1613752469269	0.447174	5.574203	8.707779
1613752469271	0.480667	5.590942	8.743668
1613752469274	0.475891	5.624451	8.760422
1613752469276	0.439987	5.641205	8.805878
1613752469279	0.437607	5.662735	8.832199
1613752469281	0.413666	5.674698	8.870483
1613752469283	0.387344	5.672302	8.896805
1613752469286	0.380173	5.681870	8.920746
1613752469288	0.308380	5.698624	8.942276
1613752469290	0.270096	5.686661	8.937485
1613752469293	0.210281	5.732132	8.942276
1613752469295	0.164810	5.763229	8.970993
1613752469298	0.119354	5.789551	8.968597
1613752469300	0.059540	5.789551	8.961411
1613752469302	-0.009857	5.806305	8.987732
1613752469305	-0.074463	5.813477	8.997314
1613752469307	-0.098389	5.823059	9.021240
1613752469310	-0.148636	5.784775	9.042770
1613752469312	-0.206070	5.782379	9.076279
1613752469314	-0.251541	5.791946	9.152847
1613752469317	-0.280243	5.756058	9.229416
1613752469319	-0.301788	5.760834	9.291626
1613752469321	-0.325714	5.753662	9.375381
1613752469324	-0.363998	5.724945	9.480667
1613752469326	-0.404678	5.708191	9.573975
1613752469329	-0.399887	5.720154	9.681656
1613752469331	-0.423813	5.684265	9.779770
1613752469333	-0.414246	5.672302	9.885040
1613752469336	-0.404678	5.686661	9.983154
1613752469338	-0.395096	5.684265	10.093216
1613752469340	-0.366394	5.724945	10.172180
1613752469343	-0.349640	5.741699	10.232010
1613752469345	-0.330490	5.732132	10.277466
1613752469348	-0.313751	5.758453	10.303787
1613752469350	-0.352036	5.768021	10.325333
1613752469352	-0.344849	5.791946	10.315750
1613752469355	-0.375961	5.813477	10.310974
1613752469357	-0.433395	5.808701	10.320541
1613752469359	-0.478851	5.796738	10.294220
1613752469362	-0.541061	5.799118	10.277466
1613752469364	-0.627213	5.791946	10.227219
1613752469367	-0.698990	5.758453	10.162613
1613752469369	-0.799484	5.756058	10.083649
1613752469371	-0.868881	5.739304	9.999908
1613752469374	-0.933487	5.748871	9.911362
1613752469376	-1.017242	5.763229	9.808472
1613752469379	-1.103378	5.763229	9.703186
1613752469381	-1.187134	5.765625	9.631409
1613752469383	-1.251740	5.794342	9.559616
1613752469386	-1.321121	5.787155	9.471085
1613752469388	-1.359406	5.758453	9.437592
1613752469390	-1.435974	5.768021	9.389740
1613752469393	-1.481445	5.765625	9.358627
1613752469395	-1.548447	5.779984	9.356232
1613752469398	-1.617828	5.796738	9.361023
1613752469400	-1.658508	5.801514	9.394516
1613752469402	-1.725510	5.799118	9.425629
1613752469405	-1.785339	5.794342	9.459122
1613752469407	-1.866684	5.765625	9.530914
1613752469409	-1.938477	5.753662	9.554840
1613752469412	-2.034180	5.736908	9.569199
1613752469414	-2.074860	5.708191	9.588333
1613752469417	-2.129898	5.708191	9.626617
1613752469419	-2.165787	5.674698	9.629013
1613752469421	-2.211258	5.657944	9.650543
1613752469424	-2.194504	5.650772	9.652939
1613752469426	-2.225616	5.626846	9.648163
1613752469428	-2.196899	5.595734	9.674484
1613752469431	-2.182541	5.581375	9.722336
1613752469433	-2.158615	5.535919	9.763016
1613752469436	-2.132294	5.504807	9.825226
1613752469438	-2.113144	5.466522	9.906586
1613752469440	-2.098785	5.413879	9.997513
1613752469443	-2.094009	5.354065	10.064514
1613752469445	-2.077255	5.289459	10.157822
1613752469448	-2.043762	5.248779	10.270294
1613752469450	-2.017441	5.208099	10.421036
1613752469452	-2.005478	5.172211	10.588531
1613752469455	-2.003082	5.105209	10.770386
1613752469457	-2.015045	5.031021	10.988144
1613752469459	-2.034180	4.954453	11.213058
1613752469462	-2.070084	4.834824	11.469101
1613752469464	-2.094009	4.736710	11.713165
1613752469467	-2.096405	4.619461	11.969193
1613752469469	-2.105972	4.550064	12.186935
1613752469471	-2.127502	4.480682	12.457336
1613752469474	-2.153824	4.413681	12.667892
1613752469476	-2.182541	4.320358	12.926331
1613752469478	-2.235184	4.238998	13.163208
1613752469481	-2.273468	4.136108	13.390533
1613752469483	-2.309357	4.078690	13.584351
1613752469486	-2.302185	4.042786	13.780563
1613752469488	-2.309357	3.987762	13.931305
1613752469490	-2.314148	3.939896	14.094025
1613752469493	-2.290222	3.884872	14.194519
1613752469495	-2.263901	3.834610	14.290237
1613752469497	-2.242355	3.779587	14.354843
1613752469500	-2.192108	3.736511	14.405090
1613752469502	-2.151428	3.707794	14.395523
1613752469505	-2.086823	3.705399	14.376373
1613752469507	-2.000687	3.710190	14.235199
1613752469509	-1.960007	3.664734	14.046173
1613752469512	-1.914551	3.612091	13.799698
1613752469514	-1.878647	3.585770	13.462311
1613752469517	-1.852325	3.580978	13.103394
1613752469519	-1.814041	3.545090	12.732513
1613752469521	-1.739868	3.530731	12.285049
1613752469524	-1.653732	3.537903	11.830414
1613752469526	-1.581940	3.509186	11.325531
1613752469528	-1.510162	3.521164	10.842178
1613752469531	-1.452728	3.521164	10.377975
1613752469533	-1.435974	3.518768	9.935303
1613752469536	-1.433594	3.528336	9.526123
1613752469538	-1.392914	3.537903	9.157623
1613752469540	-1.414444	3.537903	8.655136
1613752469543	-1.409653	3.466125	8.248352
1613752469545	-1.483841	3.394333	7.989929
1613752469547	-1.565201	3.356049	7.681259
1613752469550	-1.620224	3.365616	7.360626
1613752469552	-1.672867	3.399124	7.020844
1613752469555	-1.742264	3.415878	6.757629
1613752469557	-1.804474	3.437408	6.480057
1613752469559	-1.893005	3.408691	6.298203
1613752469562	-1.974365	3.403915	6.152237
1613752469564	-2.053329	3.370407	6.082855
1613752469566	-2.139465	3.344086	6.023026
1613752469569	-2.223221	3.301010	5.975174
1613752469571	-2.251938	3.269913	5.972778
1613752469574	-2.292618	3.236404	6.006287
1613752469576	-2.330902	3.217270	6.034988
1613752469578	-2.357224	3.178986	6.130707
1613752469581	-2.433792	3.152664	6.216843
1613752469583	-2.479248	3.126343	6.307770
1613752469586	-2.522324	3.104813	6.358032
1613752469588	-2.572571	3.059341	6.453735
1613752469590	-2.598892	3.025848	6.532700
1613752469593	-2.608459	2.985168	6.621231
1613752469595	-2.627609	2.966019	6.728912
1613752469597	-2.606064	2.968414	6.819839
1613752469600	-2.620422	2.927734	6.934692
1613752469602	-2.622818	2.944489	7.068695
1613752469605	-2.630005	2.925339	7.205078
1613752469607	-2.630005	2.925339	7.327118
1613752469609	-2.608459	2.901413	7.439575
1613752469612	-2.610855	2.884659	7.552048
1613752469614	-2.606064	2.879883	7.669296
1613752469616	-2.548645	2.894241	7.755432
1613752469619	-2.529495	2.910980	7.817642
1613752469621	-2.481644	2.925339	7.887039
1613752469624	-2.440964	2.934921	7.930115
1613752469626	-2.371582	2.970810	7.970795
1613752469628	-2.297394	2.980377	7.985153
1613752469631	-2.223221	3.001907	7.980362
1613752469633	-2.144257	3.006699	7.951645
1613752469635	-2.043762	3.052170	7.934891
1613752469638	-1.976761	3.059341	7.922928
1613752469640	-1.881042	3.104813	7.920532
1613752469643	-1.768585	3.109589	7.894211
1613752469645	-1.694412	3.140701	7.839188
1613752469647	-1.562805	3.157455	7.812866
1613752469650	-1.443161	3.190948	7.764999
1613752469652	-1.378555	3.217270	7.709976
1613752469654	-1.275665	3.253159	7.654938
1613752469657	-1.170380	3.272308	7.575974
1613752469659	-1.081848	3.312988	7.501801
1613752469662	-1.012451	3.334518	7.444366
1613752469664	-0.919128	3.375198	7.406082
1613752469666	-0.842560	3.401520	7.339081
1613752469669	-0.780350	3.432617	7.284042
1613752469671	-0.718140	3.480484	7.238586
1613752469674	-0.655914	3.521164	7.193115
1613752469676	-0.624817	3.542694	7.126129
1613752469678	-0.574570	3.561829	7.099808
1613752469681	-0.509964	3.590546	7.090225
1613752469683	-0.471680	3.619263	7.080658
1613752469685	-0.419037	3.628830	7.066299
1613752469688	-0.349640	3.683868	7.085449
1613752469690	-0.301788	3.688660	7.090225
1613752469693	-0.244354	3.734116	7.066299
1613752469695	-0.237183	3.755661	7.066299
1613752469697	-0.184540	3.808289	7.042374
1613752469700	-0.136673	3.825043	7.023224
1613752469702	-0.110352	3.872910	7.032806
1613752469704	-0.079254	3.884872	7.030411
1613752469707	-0.055328	3.925537	7.016052
1613752469709	-0.052933	3.956650	7.025620
1613752469712	-0.040970	3.980576	7.054337
1613752469714	-0.060104	3.978180	7.054337
1613752469716	-0.062500	4.030823	7.066299
1613752469719	-0.081650	4.064331	7.090225
1613752469721	-0.100784	4.109787	7.080658
1613752469723	-0.105576	4.119370	7.056732
1613752469726	-0.117538	4.155258	7.044769
1613752469728	-0.117538	4.186356	7.011261
1613752469731	-0.136673	4.217468	7.001694
1613752469733	-0.146255	4.265320	6.992126
1613752469735	-0.158218	4.284470	6.972977
1613752469738	-0.191711	4.320358	6.958618
1613752469740	-0.229996	4.344284	6.939484
1613752469743	-0.244354	4.332321	6.896408
1613752469745	-0.299393	4.368210	6.855728
1613752469747	-0.342468	4.406494	6.817444
1613752469750	-0.395096	4.430435	6.767197
1613752469752	-0.409454	4.456757	6.740875
1613752469754	-0.466888	4.471115	6.681061
1613752469757	-0.500381	4.497421	6.633194
1613752469759	-0.502777	4.530930	6.578171
1613752469762	-0.526703	4.566818	6.551849
1613752469764	-0.545853	4.597931	6.482452
1613752469766	-0.564987	4.597931	6.425018
1613752469769	-0.574570	4.652969	6.379562
1613752469771	-0.550644	4.672104	6.319748
1613752469773	-0.557816	4.696030	6.295807
1613752469776	-0.536285	4.763031	6.281464
1613752469778	-0.512344	4.777390	6.288635
1613752469781	-0.495605	4.813278	6.314957
1613752469783	-0.459717	4.837204	6.341278
1613752469785	-0.474060	4.861145	6.358032
1613752469788	-0.454926	4.885071	6.389130
1613752469790	-0.462097	4.904205	6.417847
1613752469792	-0.466888	4.901810	6.487244
1613752469795	-0.500381	4.925751	6.527924
1613752469797	-0.531494	4.966415	6.566208
1613752469800	-0.584137	4.975998	6.614059
1613752469802	-0.636780	4.997528	6.673874
1613752469804	-0.655914	5.028641	6.736099
1613752469807	-0.679855	5.074097	6.798309
1613752469809	-0.691818	5.129135	6.834198
1613752469812	-0.713348	5.162628	6.874878
1613752469814	-0.691818	5.200912	6.944275
1613752469816	-0.677460	5.210495	6.984940
1613752469819	-0.694199	5.236816	7.020844
1613752469821	-0.675064	5.272705	7.063904
1613752469823	-0.646347	5.310989	7.102188
1613752469826	-0.624817	5.334915	7.157227
1613752469828	-0.608063	5.394730	7.188339
1613752469831	-0.593704	5.440201	7.214661
1613752469833	-0.567383	5.495239	7.226624
1613752469835	-0.538666	5.531128	7.260117
1613752469838	-0.507568	5.559845	7.269699
1613752469840	-0.454926	5.576599	7.262512
1613752469842	-0.404678	5.610092	7.279266
1613752469845	-0.335281	5.672302	7.310364
1613752469847	-0.299393	5.712982	7.341476
1613752469850	-0.270676	5.717773	7.353439
1613752469852	-0.203674	5.760834	7.382156
1613752469854	-0.160599	5.794342	7.396515
1613752469857	-0.117538	5.823059	7.425232
1613752469859	-0.076859	5.868515	7.473083
1613752469861	-0.033783	5.899628	7.547256
1613752469864	-0.005066	5.933121	7.609467
1613752469866	0.057144	5.947479	7.662109
1613752469869	0.109787	5.983368	7.750656
1613752469871	0.124146	5.992950	7.810471
1613752469873	0.169601	6.009689	7.875076
1613752469876	0.193527	6.021652	7.925323
1613752469878	0.210281	6.067123	7.987534
1613752469880	0.241394	6.079086	8.016251
1613752469883	0.265320	6.114975	8.095215
1613752469885	0.241394	6.148483	8.193329
1613752469888	0.260529	6.162827	8.272278
1613752469890	0.231812	6.186768	8.348862
1613752469892	0.234207	6.225052	8.427811
1613752469895	0.224640	6.217865	8.492416
1613752469897	0.246170	6.241791	8.547455
1613752469900	0.270096	6.294434	8.566605
1613752469902	0.265320	6.299225	8.595322
1613752469904	0.272491	6.311188	8.655136
1613752469907	0.267715	6.351868	8.688629
1613752469909	0.303604	6.385361	8.726913
1613752469911	0.303604	6.414078	8.736496
1613752469914	0.303604	6.418869	8.746063
1613752469916	0.320358	6.414078	8.769989
1613752469919	0.346664	6.445190	8.781952
1613752469921	0.377777	6.449966	8.769989
1613752469923	0.411285	6.471512	8.753235
1613752469926	0.418457	6.466721	8.710175
1613752469928	0.454346	6.495438	8.717346
1613752469930	0.451950	6.483475	8.681458
1613752469933	0.497421	6.488251	8.638382
1613752469935	0.483063	6.495438	8.604889
1613752469938	0.502213	6.536118	8.580963
1613752469940	0.509384	6.538513	8.566605
1613752469942	0.487854	6.538513	8.561813
1613752469945	0.456741	6.564835	8.549850
1613752469947	0.420853	6.531326	8.533096
1613752469949	0.384964	6.509796	8.530716
1613752469952	0.339493	6.469116	8.509171
1613752469954	0.315567	6.483475	8.487640
1613752469957	0.286850	6.473907	8.504395
1613752469959	0.274887	6.433228	8.506775
1613752469961	0.260529	6.406906	8.545059
1613752469964	0.267715	6.406906	8.614456
1613752469966	0.298813	6.440399	8.702988
1613752469969	0.301208	6.402115	8.781952
1613752469971	0.286850	6.368622	8.887238
1613752469973	0.255737	6.327942	8.973389
1613752469976	0.238998	6.299225	9.069092
1613752469978	0.203110	6.296829	9.215057
1613752469980	0.188751	6.260941	9.329910
1613752469983	0.157639	6.260941	9.425629
1613752469985	0.164810	6.239410	9.554840
1613752469988	0.179169	6.208298	9.698410
1613752469990	0.195923	6.213089	9.806091
1613752469992	0.179169	6.198730	9.959229
1613752469995	0.191132	6.172409	10.045364
1613752469997	0.162430	6.167618	10.143478
1613752469999	0.183960	6.155655	10.253540
1613752470002	0.179169	6.172409	10.322937
1613752470004	0.179169	6.155655	10.361221
1613752470007	0.205490	6.167618	10.430618
1613752470009	0.250961	6.146088	10.476074
1613752470011	0.246170	6.129333	10.488037
1613752470014	0.282059	6.138901	10.516754
1613752470016	0.334702	6.124542	10.528717
1613752470018	0.406494	6.160446	10.511963
1613752470021	0.497421	6.193939	10.521545
1613752470023	0.535706	6.217865	10.543076
1613752470026	0.576385	6.198730	10.564606
1613752470028	0.624237	6.181976	10.533508
1613752470030	0.617065	6.155655	10.502396
1613752470033	0.655350	6.153259	10.464111
1613752470035	0.679276	6.134125	10.428223
1613752470038	0.698410	6.119766	10.392319
1613752470040	0.751053	6.098221	10.385147
1613752470042	0.779770	6.124542	10.373184
1613752470045	0.810883	6.129333	10.385147
1613752470047	0.849167	6.141296	10.361221
1613752470049	0.877884	6.141296	10.356430
1613752470052	0.899414	6.107803	10.325333
1613752470054	0.913773	6.098221	10.299011
1613752470057	0.928131	6.059937	10.282257
1613752470059	0.897018	6.021652	10.291824
1613752470061	0.868301	5.973801	10.258331
1613752470064	0.825241	5.969009	10.224823
1613752470066	0.767807	5.973801	10.167404
1613752470068	0.751053	5.961838	10.102798
1613752470071	0.739090	5.937912	10.095612
1613752470073	0.698410	5.942688	10.086044
1613752470076	0.669708	5.940308	10.076477
1613752470078	0.652954	5.890045	10.052551
1613752470080	0.609879	5.839798	10.014267
1613752470083	0.569199	5.765625	9.997513
1613752470085	0.535706	5.698624	9.959229
1613752470087	0.504593	5.669907	9.928116
1613752470090	0.456741	5.622055	9.875473
1613752470092	0.420853	5.545486	9.868301
1613752470095	0.392136	5.492844	9.882660
1613752470097	0.370605	5.442596	9.956833
1613752470099	0.346664	5.370804	10.007080
1613752470102	0.303604	5.320557	10.143478
1613752470104	0.298813	5.263138	10.275070
1613752470106	0.267715	5.248779	10.416260
1613752470109	0.241394	5.205704	10.576569
1613752470111	0.215073	5.153061	10.763214
1613752470114	0.133713	5.074097	10.947464
1613752470116	0.049957	5.014282	11.186737
1613752470118	-0.031387	5.004700	11.437988
1613752470121	-0.115143	4.975998	11.655731
1613752470123	-0.170181	4.942490	11.906982
1613752470126	-0.244354	4.904205	12.148651
1613752470128	-0.261108	4.906601	12.390335
1613752470130	-0.308960	4.880280	12.639191
1613752470133	-0.320923	4.875488	12.849747
1613752470135	-0.387924	4.853958	13.045959
1613752470137	-0.452530	4.808502	13.230209
1613752470140	-0.514740	4.736710	13.359421
1613752470142	-0.596100	4.707993	13.447952
1613752470145	-0.665497	4.633820	13.514954
1613752470147	-0.749237	4.564423	13.546066
1613752470149	-0.785126	4.499817	13.567596
1613752470152	-0.797104	4.459137	13.555634
1613752470154	-0.849747	4.418472	13.550858
1613752470156	-0.844955	4.389755	13.493423
1613752470159	-0.859314	4.356247	13.388138
1613752470161	-0.861710	4.315567	13.237396
1613752470164	-0.835388	4.270111	13.081863
1613752470166	-0.811447	4.229431	12.919144
1613752470168	-0.756424	4.181580	12.684647
1613752470171	-0.691818	4.152863	12.431015
1613752470173	-0.648743	4.114578	12.177368
1613752470175	-0.574570	4.045181	11.897415
1613752470178	-0.502777	3.980576	11.610275
1613752470180	-0.426208	3.947083	11.306381
1613752470183	-0.361603	3.908798	10.992920
1613752470185	-0.237183	3.954254	10.669891
1613752470187	-0.086426	3.923157	10.382751
1613752470190	0.002106	3.889648	10.181763
1613752470192	0.078674	3.872910	9.952042
1613752470195	0.143280	3.858551	9.748657
1613752470197	0.234207	3.853760	9.590729
1613752470199	0.224640	3.755661	9.329910
1613752470202	0.286850	3.688660	9.121735
1613752470204	0.308380	3.643188	8.956635
1613752470206	0.361023	3.619263	8.825027
1613752470209	0.396927	3.588150	8.726913
1613752470211	0.459137	3.561829	8.590530
1613752470214	0.538101	3.537903	8.482849
1613752470216	0.588348	3.542694	8.401489
1613752470218	0.655350	3.506805	8.344070
1613752470221	0.712769	3.480484	8.296219
1613752470223	0.751053	3.451767	8.274673
1613752470225	0.777374	3.403915	8.296219
1613752470228	0.791733	3.394333	8.315353
1613752470230	0.784561	3.348877	8.353638
1613752470233	0.786957	3.346481	8.399109
1613752470235	0.794128	3.329727	8.442169
1613752470237	0.765411	3.317764	8.480453
1613752470240	0.717560	3.317764	8.523529
1613752470242	0.688843	3.281876	8.564209
1613752470244	0.624237	3.253159	8.590530
1613752470247	0.540497	3.219666	8.671890
1613752470249	0.442383	3.212479	8.695816
1613752470252	0.353851	3.219666	8.695816
1613752470254	0.272491	3.174194	8.724533
1613752470256	0.183960	3.150269	8.762817
1613752470259	0.107391	3.126343	8.750854
1613752470261	0.061920	3.114380	8.722137
1613752470263	-0.026611	3.126343	8.705383
1613752470266	-0.076859	3.135910	8.679062
1613752470268	-0.155823	3.121552	8.628815
1613752470271	-0.174957	3.128738	8.585739
1613752470273	-0.239563	3.138306	8.561813
1613752470275	-0.320923	3.121552	8.509171
1613752470278	-0.378357	3.150269	8.423035
1613752470280	-0.411850	3.159836	8.379959
1613752470283	-0.450134	3.181381	8.327316
1613752470285	-0.450134	3.214874	8.245956
1613752470287	-0.466888	3.234024	8.190933
1613752470290	-0.488419	3.257950	8.135895
1613752470292	-0.445358	3.298630	8.068893
1613752470294	-0.414246	3.353653	8.009079
1613752470297	-0.395096	3.389557	7.949249
1613752470299	-0.375961	3.413483	7.836792
1613752470302	-0.323318	3.427841	7.774582
1613752470304	-0.306564	3.449371	7.631012
1613752470306	-0.273071	3.482864	7.544861
1613752470309	-0.249146	3.492447	7.430008
1613752470311	-0.237183	3.535507	7.353439
1613752470313	-0.203674	3.530731	7.272079
1613752470316	-0.203674	3.569016	7.176376
1613752470318	-0.177353	3.590546	7.140472
1613752470321	-0.160599	3.607300	7.054337
1613752470323	-0.153427	3.626434	7.011261
1613752470325	-0.160599	3.647980	6.929916
1613752470328	-0.153427	3.645584	6.891632
1613752470330	-0.153427	3.647980	6.848557
1613752470333	-0.158218	3.657547	6.774384
1613752470335	-0.153427	3.662338	6.740875
1613752470337	-0.162994	3.674301	6.688232
1613752470340	-0.177353	3.669510	6.678665
1613752470342	-0.167786	3.652756	6.626022
1613752470344	-0.182144	3.647980	6.606873
1613752470347	-0.189316	3.657547	6.563812
1613752470349	-0.196503	3.650375	6.532700
1613752470352	-0.196503	3.633621	6.460922
1613752470354	-0.201279	3.628830	6.403488
1613752470356	-0.170181	3.621658	6.343674
1613752470359	-0.184540	3.592941	6.279068
1613752470361	-0.158218	3.616867	6.185745
1613752470363	-0.160599	3.592941	6.173782
1613752470366	-0.122314	3.604904	6.121140
1613752470368	-0.112747	3.614471	6.082855
1613752470371	-0.093613	3.614471	6.003891
1613752470373	-0.072067	3.612091	5.970383
1613752470375	-0.062500	3.607300	5.896210
1613752470378	-0.074463	3.600113	5.857925
1613752470380	-0.060104	3.626434	5.817245
1613752470382	-0.095993	3.650375	5.747864
1613752470385	-0.093613	3.671906	5.747864
1613752470387	-0.115143	3.674301	5.688034
1613752470390	-0.167786	3.717361	5.618637
1613752470392	-0.172577	3.755661	5.592316
1613752470394	-0.191711	3.765228	5.546860
1613752470397	-0.241959	3.779587	5.527710
1613752470399	-0.277847	3.774796	5.475067
1613752470401	-0.325714	3.825043	5.467896
1613752470404	-0.340073	3.839401	5.472687
1613752470406	-0.342468	3.870514	5.482254
1613752470409	-0.368774	3.906403	5.451141
1613752470411	-0.366394	3.954254	5.465500
1613752470413	-0.361603	4.009293	5.506180
1613752470416	-0.361603	4.047577	5.532501
1613752470418	-0.342468	4.073898	5.537292
1613752470421	-0.320923	4.100220	5.570786
1613752470423	-0.328110	4.107391	5.592316
1613752470425	-0.311356	4.183975	5.647354
1613752470428	-0.268280	4.205505	5.647354
1613752470430	-0.256317	4.227036	5.644958
1613752470432	-0.253922	4.279678	5.628220
1613752470435	-0.249146	4.306000	5.616257
1613752470437	-0.258713	4.329926	5.685638
1613752470440	-0.249146	4.339508	5.716751
1613752470442	-0.249146	4.375397	5.755035
1613752470444	-0.275467	4.425644	5.778961
1613752470447	-0.237183	4.468719	5.824432
1613752470449	-0.227600	4.523743	5.848358
1613752470451	-0.237183	4.574005	5.853134
1613752470454	-0.203674	4.605103	5.898605
1613752470456	-0.227600	4.636215	5.917740
1613752470459	-0.215637	4.686462	5.960815
1613752470461	-0.251541	4.724747	6.032608
1613752470463	-0.261108	4.739105	6.104385
1613752470466	-0.289825	4.763031	6.157028
1613752470468	-0.323318	4.789352	6.209671
1613752470470	-0.354431	4.832428	6.279068
1613752470473	-0.411850	4.837204	6.358032
1613752470475	-0.419037	4.899429	6.415451
1613752470478	-0.419037	4.959244	6.484848
1613752470480	-0.452530	4.987961	6.556625
1613752470482	-0.462097	5.004700	6.676270
1613752470485	-0.481247	5.035812	6.769592
1613752470487	-0.512344	5.064529	6.850952
1613752470490	-0.541061	5.090851	6.934692
1613752470492	-0.538666	5.117172	6.977768
1613752470494	-0.533890	5.131531	7.028015
1613752470497	-0.548248	5.114777	7.063904
1613752470499	-0.550644	5.160248	7.118942
1613752470501	-0.548248	5.179382	7.162018
1613752470504	-0.517136	5.208099	7.178757
1613752470506	-0.509964	5.243988	7.221832
1613752470509	-0.500381	5.284668	7.238586
1613752470511	-0.512344	5.301422	7.221832
1613752470513	-0.553024	5.299026	7.202698
1613752470516	-0.564987	5.294235	7.188339
1613752470518	-0.586533	5.330124	7.162018
1613752470520	-0.600891	5.325348	7.150055
1613752470523	-0.636780	5.346878	7.183548
1613752470525	-0.672668	5.380386	7.171585
1613752470528	-0.689423	5.399521	7.173981
1613752470530	-0.727707	5.437805	7.181152
1613752470532	-0.758820	5.483276	7.173981
1613752470535	-0.789917	5.500015	7.209869
1613752470537	-0.785126	5.535919	7.200302
1613752470539	-0.830597	5.593338	7.240982
1613752470542	-0.844955	5.607697	7.264908
1613752470544	-0.854523	5.660339	7.298401
1613752470547	-0.849747	5.701019	7.324722
1613752470549	-0.861710	5.741699	7.374969
1613752470551	-0.866486	5.794342	7.401291
1613752470554	-0.849747	5.818268	7.453934
1613752470556	-0.856918	5.870911	7.520935
1613752470559	-0.844955	5.882874	7.540085
1613752470561	-0.852127	5.933121	7.602295
1613752470563	-0.873672	5.940308	7.654938
1613752470566	-0.878448	5.971405	7.698013
1613752470568	-0.897598	5.992950	7.776978
1613752470570	-0.945450	6.043198	7.846359
1613752470573	-0.974167	6.062332	7.949249
1613752470575	-1.029205	6.122162	8.004288
1613752470578	-1.081848	6.107803	8.102402
1613752470580	-1.144058	6.114975	8.171783
1613752470582	-1.218231	6.103012	8.245956
1613752470585	-1.313950	6.091049	8.334503
1613752470587	-1.378555	6.148483	8.449356
1613752470589	-1.388123	6.196335	8.521133
1613752470592	-1.416840	6.225052	8.600098
1613752470594	-1.483841	6.193939	8.710175
1613752470597	-1.558014	6.172409	8.853745
1613752470599	-1.627411	6.124542	8.961411
1613752470601	-1.713547	6.117371	9.052338
1613752470604	-1.792511	6.086258	9.160019
1613752470606	-1.847549	6.064728	9.279663
