TStamp	X	Y	Z
1613752460851	-0.377029	0.049667	-0.364075
1613752460853	-0.364822	0.002029	-0.349411
1613752460856	-0.328171	-0.029739	-0.324982
1613752460858	-0.306168	-0.081055	-0.312775
1613752460860	-0.267075	-0.123810	-0.292007
1613752460863	-0.236542	-0.171448	-0.278564
1613752460865	-0.188904	-0.208099	-0.259003
1613752460867	-0.140015	-0.244751	-0.241913
1613752460870	-0.114365	-0.297287	-0.235794
1613752460872	-0.052063	-0.311951	-0.215027
1613752460875	-0.008072	-0.333954	-0.205261
1613752460877	0.031021	-0.355942	-0.201584
1613752460879	0.084747	-0.357162	-0.193024
1613752460882	0.127518	-0.360825	-0.195465
1613752460884	0.160507	-0.363266	-0.205261
1613752460886	0.186157	-0.362045	-0.215027
1613752460889	0.225250	-0.344940	-0.217468
1613752460891	0.254578	-0.324173	-0.224792
1613752460894	0.279022	-0.296082	-0.232147
1613752460896	0.296112	-0.269196	-0.240677
1613752460898	0.305878	-0.241104	-0.249237
1613752460901	0.314438	-0.211777	-0.257797
1613752460905	0.326675	-0.133591	-0.268784
1613752460903	0.315674	-0.177567	-0.267563
1613752460908	0.313232	-0.106705	-0.279770
1613752460910	0.307114	-0.068832	-0.289551
1613752460913	0.309555	-0.021179	-0.292007
1613752460915	0.282669	0.008133	-0.302994
1613752460917	0.260696	0.043549	-0.309097
1613752460920	0.236252	0.075317	-0.315216
1613752460922	0.216705	0.110748	-0.317657
1613752460925	0.193497	0.144958	-0.320099
1613752460927	0.154404	0.165726	-0.324982
1613752460929	0.138519	0.199936	-0.318878
1613752460932	0.104309	0.221909	-0.322540
1613752460934	0.076218	0.247589	-0.320099
1613752460936	0.040787	0.261017	-0.321320
1613752460939	0.017578	0.279343	-0.313980
1613752460941	0.007813	0.298889	-0.302994
1613752460944	-0.030060	0.295227	-0.300552
1613752460946	-0.041061	0.309891	-0.289551
1613752460948	-0.064270	0.307449	-0.287109
1613752460951	-0.086273	0.301331	-0.279770
1613752460953	-0.093597	0.307449	-0.267563
1613752460955	-0.102158	0.306213	-0.259003
1613752460958	-0.108246	0.303772	-0.248016
1613752460960	-0.115570	0.305008	-0.237030
1613752460963	-0.114365	0.308655	-0.222351
1613752460965	-0.108246	0.312332	-0.210144
1613752460967	-0.118042	0.302551	-0.202820
1613752460970	-0.114365	0.297668	-0.193024
1613752460972	-0.105804	0.294006	-0.178375
1613752460974	-0.096039	0.289124	-0.167374
1613752460977	-0.086273	0.284241	-0.156372
1613752460979	-0.076492	0.276886	-0.144165
1613752460982	-0.059387	0.273239	-0.130722
1613752460984	-0.043503	0.265915	-0.119736
1613752460986	-0.030060	0.256119	-0.109955
1613752460989	-0.016632	0.245148	-0.098969
1613752460991	0.020020	0.247589	-0.079422
1613752460993	0.032242	0.226822	-0.074524
1613752460996	0.022461	0.190140	-0.074524
1613752460998	0.051788	0.177933	-0.061096
1613752461001	0.067673	0.160843	-0.053757
1613752461003	0.085983	0.138840	-0.043991
1613752461005	0.098190	0.120514	-0.037872
1613752461008	0.112869	0.103409	-0.029327
1613752461010	0.121414	0.086304	-0.025665
1613752461013	0.129959	0.071640	-0.021988
1613752461015	0.137299	0.056992	-0.019547
1613752461017	0.144623	0.041107	-0.018341
1613752461020	0.147064	0.027664	-0.018341
1613752461022	0.148285	0.014221	-0.019547
1613752461024	0.148285	0.000793	-0.023224
1613752461027	0.148285	-0.010178	-0.025665
1613752461029	0.143402	-0.021179	-0.030548
1613752461032	0.138519	-0.030960	-0.032990
1613752461034	0.134842	-0.039505	-0.036667
1613752461036	0.129959	-0.048065	-0.043991
1613752461039	0.120193	-0.057831	-0.051315
1613752461041	0.118958	-0.061508	-0.054993
1613752461043	0.107971	-0.068832	-0.059875
1613752461046	0.098190	-0.074936	-0.067200
1613752461048	0.094543	-0.079834	-0.070862
1613752461051	0.082306	-0.085938	-0.076965
1613752461053	0.073776	-0.089600	-0.083084
1613752461055	0.065231	-0.094482	-0.089188
1613752461058	0.059113	-0.094482	-0.091629
1613752461060	0.050568	-0.098160	-0.095306
1613752461062	0.043228	-0.100601	-0.097748
1613752461065	0.033463	-0.103043	-0.100189
1613752461067	0.027344	-0.104263	-0.101410
1613752461070	0.017578	-0.109146	-0.102631
1613752461072	0.011475	-0.107925	-0.103851
1613752461074	0.001694	-0.112808	-0.105072
1613752461077	-0.004410	-0.112808	-0.107513
1613752461079	-0.008072	-0.112808	-0.108734
1613752461082	-0.012955	-0.112808	-0.108734
1613752461084	-0.016632	-0.110367	-0.109955
1613752461086	-0.017853	-0.106705	-0.108734
1613752461089	-0.025177	-0.104263	-0.109955
1613752461091	-0.022736	-0.099380	-0.108734
1613752461093	-0.023956	-0.094482	-0.108734
1613752461096	-0.026398	-0.088379	-0.107513
1613752461098	-0.026398	-0.084717	-0.105072
1613752461101	-0.027618	-0.077393	-0.101410
1613752461103	-0.032501	-0.073715	-0.098969
1613752461105	-0.032501	-0.067612	-0.096527
1613752461108	-0.032501	-0.060272	-0.092850
1613752461110	-0.032501	-0.054169	-0.090408
1613752461112	-0.033737	-0.049286	-0.086746
1613752461115	-0.033737	-0.040741	-0.083084
1613752461117	-0.031281	-0.033401	-0.079422
1613752461120	-0.032501	-0.027298	-0.075760
1613752461122	-0.036179	-0.026062	-0.073303
1613752461124	-0.028839	-0.019974	-0.067200
1613752461127	-0.028839	-0.018738	-0.064758
1613752461129	-0.028839	-0.017532	-0.061096
1613752461131	-0.027618	-0.018738	-0.058640
1613752461134	-0.026398	-0.015091	-0.053757
1613752461136	-0.020294	-0.015091	-0.051315
1613752461139	-0.021515	-0.017532	-0.048874
1613752461141	-0.019073	-0.017532	-0.043991
1613752461143	-0.019073	-0.018738	-0.042755
1613752461146	-0.016632	-0.017532	-0.037872
1613752461148	-0.008072	-0.011414	-0.030548
1613752461151	-0.006851	-0.012634	-0.029327
1613752461153	-0.014191	-0.023621	-0.029327
1613752461155	-0.010513	-0.027298	-0.023224
1613752461158	-0.010513	-0.032181	-0.017105
1613752461160	-0.021515	-0.043182	-0.017105
1613752461162	-0.020294	-0.045624	-0.012222
1613752461165	-0.020294	-0.048065	-0.007339
1613752461167	-0.019073	-0.052948	-0.001221
1613752461170	-0.021515	-0.056625	0.001221
1613752461172	-0.019073	-0.061508	0.006104
1613752461174	-0.020294	-0.067612	0.009766
1613752461177	-0.014191	-0.071274	0.014648
1613752461179	-0.014191	-0.079834	0.015854
1613752461181	-0.012955	-0.082275	0.017090
1613752461184	-0.008072	-0.088379	0.019531
1613752461186	-0.005630	-0.093262	0.019531
1613752461189	-0.001968	-0.098160	0.019531
1613752461191	0.001694	-0.100601	0.020737
1613752461193	0.007813	-0.105484	0.020737
1613752461196	0.010254	-0.110367	0.019531
1613752461198	0.018814	-0.111588	0.019531
1613752461200	0.023697	-0.117706	0.019531
1613752461203	0.028580	-0.125031	0.019531
1613752461205	0.031021	-0.133591	0.019531
1613752461208	0.032242	-0.139694	0.018295
1613752461210	0.040787	-0.144577	0.020737
1613752461212	0.039581	-0.151917	0.021973
1613752461215	0.040787	-0.156799	0.023178
1613752461217	0.043228	-0.160461	0.024414
1613752461220	0.043228	-0.167801	0.026855
1613752461222	0.043228	-0.176331	0.030533
1613752461224	0.042023	-0.183685	0.034180
1613752461227	0.045670	-0.189774	0.039063
1613752461229	0.045670	-0.197098	0.041519
1613752461231	0.044464	-0.203217	0.043961
1613752461234	0.040787	-0.212982	0.046402
1613752461236	0.037140	-0.219101	0.050064
1613752461239	0.039581	-0.221542	0.053741
1613752461241	0.037140	-0.226425	0.054947
1613752461243	0.040787	-0.226425	0.062286
1613752461246	0.034683	-0.228867	0.062286
1613752461248	0.034683	-0.225220	0.064728
1613752461250	0.033463	-0.222778	0.065948
1613752461253	0.031021	-0.220337	0.067169
1613752461255	0.027344	-0.215454	0.068390
1613752461258	0.028580	-0.209335	0.072067
1613752461260	0.029800	-0.202011	0.073273
1613752461262	0.024902	-0.194656	0.072067
1613752461265	0.026138	-0.182449	0.074509
1613752461267	0.024902	-0.172684	0.076950
1613752461269	0.023697	-0.155563	0.076950
1613752461272	0.022461	-0.139694	0.078171
1613752461274	0.020020	-0.123810	0.078171
1613752461277	0.022461	-0.106705	0.080612
1613752461279	0.020020	-0.089600	0.080612
1613752461281	0.018814	-0.072495	0.083054
1613752461284	0.018814	-0.059067	0.084274
1613752461286	0.017578	-0.048065	0.083054
1613752461289	0.024902	-0.029739	0.086716
1613752461291	0.020020	-0.017532	0.087936
1613752461293	0.011475	-0.016296	0.083054
1613752461296	0.012695	-0.004089	0.089157
1613752461298	0.010254	0.005676	0.089157
1613752461300	0.009033	0.013016	0.092834
1613752461303	0.009033	0.020340	0.097717
1613752461305	0.005371	0.025223	0.097717
1613752461308	0.015137	0.041107	0.106262
1613752461310	-0.001968	0.031342	0.103821
1613752461312	0.005371	0.043549	0.112381
1613752461315	-0.004410	0.043549	0.113602
1613752461317	-0.014191	0.042328	0.117264
1613752461319	-0.027618	0.032547	0.119705
1613752461322	-0.025177	0.036224	0.127029
1613752461324	-0.027618	0.036224	0.133148
1613752461327	-0.025177	0.043549	0.140472
1613752461329	-0.020294	0.049667	0.153915
1613752461331	-0.033737	0.037430	0.153915
1613752461334	-0.049606	0.025223	0.156357
1613752461336	-0.039841	0.030106	0.167358
1613752461338	-0.038620	0.030106	0.173462
1613752461341	-0.041061	0.024002	0.178360
1613752461343	-0.037399	0.021545	0.184448
1613752461346	-0.033737	0.017899	0.189331
1613752461348	-0.031281	0.014221	0.194244
1613752461350	-0.015396	0.021545	0.202774
1613752461353	-0.014191	0.016663	0.202774
1613752461355	-0.023956	0.008133	0.201569
1613752461357	-0.025177	0.005676	0.201569
1613752461360	-0.019073	0.008133	0.206451
1613752461362	-0.021515	0.010574	0.207657
1613752461365	-0.030060	0.010574	0.207657
1613752461367	-0.032501	0.017899	0.208893
1613752461369	-0.039841	0.024002	0.208893
1613752461372	-0.047165	0.025223	0.208893
1613752461374	-0.059387	0.028900	0.206451
1613752461377	-0.076492	0.034988	0.207657
1613752461379	-0.081375	0.048431	0.207657
1613752461381	-0.091156	0.059433	0.208893
1613752461384	-0.097260	0.069199	0.208893
1613752461386	-0.104599	0.081421	0.208893
1613752461388	-0.114365	0.091202	0.207657
1613752461391	-0.116806	0.103409	0.204010
1613752461393	-0.122925	0.114410	0.201569
1613752461396	-0.126572	0.126633	0.196686
1613752461398	-0.132690	0.132736	0.193008
1613752461400	-0.132690	0.146164	0.190567
1613752461403	-0.135132	0.152283	0.185684
1613752461405	-0.137573	0.159607	0.180801
1613752461407	-0.137573	0.166931	0.178360
1613752461410	-0.137573	0.171829	0.175903
1613752461412	-0.133896	0.182816	0.172241
1613752461415	-0.131454	0.191376	0.171005
1613752461417	-0.130249	0.201141	0.166122
1613752461419	-0.130249	0.215820	0.163681
1613752461422	-0.127808	0.234146	0.166122
1613752461424	-0.126572	0.252472	0.166122
1613752461427	-0.137573	0.262238	0.161240
1613752461429	-0.126572	0.286682	0.158798
1613752461431	-0.130249	0.300110	0.153915
1613752461434	-0.130249	0.319656	0.150238
1613752461436	-0.132690	0.339203	0.145355
1613752461438	-0.137573	0.358749	0.139252
1613752461441	-0.142456	0.374634	0.134369
1613752461443	-0.149780	0.388077	0.131927
1613752461446	-0.157135	0.405182	0.130707
1613752461448	-0.168106	0.419830	0.128265
1613752461450	-0.180344	0.432068	0.128265
1613752461453	-0.191345	0.443039	0.127029
1613752461455	-0.209671	0.447952	0.124588
1613752461457	-0.230438	0.445480	0.123367
1613752461460	-0.251205	0.443039	0.124588
1613752461462	-0.270752	0.436951	0.125809
1613752461465	-0.284180	0.429611	0.134369
1613752461467	-0.308609	0.406387	0.136810
1613752461469	-0.336716	0.374634	0.144150
1613752461472	-0.355042	0.348984	0.158798
1613752461474	-0.373383	0.313553	0.169800
1613752461476	-0.392914	0.273239	0.182007
1613752461479	-0.399033	0.235352	0.199127
1613752461481	-0.411240	0.188934	0.213776
1613752461484	-0.414917	0.143723	0.230896
1613752461486	-0.408798	0.093643	0.247986
1613752461488	-0.400238	0.050873	0.265106
1613752461491	-0.380707	0.005676	0.284637
1613752461493	-0.359940	-0.038300	0.299301
1613752461496	-0.333054	-0.078598	0.313965
1613752461498	-0.298843	-0.112808	0.328613
1613752461500	-0.258530	-0.142136	0.339615
1613752461503	-0.216995	-0.162903	0.348175
1613752461505	-0.168106	-0.171448	0.357941
1613752461507	-0.115570	-0.177567	0.360382
1613752461510	-0.064270	-0.175125	0.361603
1613752461512	-0.004410	-0.159241	0.362823
1613752461515	0.048111	-0.138474	0.359161
1613752461517	0.101868	-0.111588	0.351837
1613752461519	0.153168	-0.077393	0.344498
1613752461522	0.210602	-0.034622	0.335953
1613752461524	0.254578	0.003235	0.324951
1613752461526	0.304672	0.050873	0.316406
1613752461529	0.349884	0.098526	0.306641
1613752461531	0.390182	0.143723	0.296860
1613752461534	0.418289	0.184052	0.285873
1613752461536	0.446381	0.224350	0.279755
1613752461538	0.465942	0.258560	0.269989
1613752461541	0.474487	0.286682	0.263870
1613752461543	0.485474	0.312332	0.261429
1613752461545	0.497711	0.339203	0.261429
1613752461548	0.470825	0.339203	0.252869
1613752461550	0.461060	0.351425	0.256546
1613752461553	0.442734	0.357529	0.257751
1613752461555	0.419510	0.358749	0.257751
1613752461557	0.386520	0.356308	0.261429
1613752461560	0.349884	0.346542	0.263870
1613752461562	0.320557	0.341644	0.269989
1613752461564	0.283905	0.329437	0.277313
1613752461567	0.258255	0.319656	0.288315
1613752461569	0.209366	0.290329	0.293198
1613752461572	0.180054	0.273239	0.306641
1613752461574	0.147064	0.248795	0.318848
1613752461576	0.115311	0.217026	0.331070
1613752461579	0.089661	0.188934	0.343277
1613752461581	0.062790	0.157166	0.354279
1613752461584	0.034683	0.124176	0.367722
1613752461586	0.013916	0.092422	0.379929
1613752461588	-0.005630	0.061874	0.392151
1613752461591	-0.028839	0.030106	0.403137
1613752461593	-0.045944	0.003235	0.415375
1613752461595	-0.059387	-0.022415	0.427582
1613752461598	-0.070389	-0.046844	0.439789
1613752461600	-0.081375	-0.073715	0.448349
1613752461603	-0.089920	-0.098160	0.456909
1613752461605	-0.082596	-0.106705	0.471558
1613752461607	-0.102158	-0.139694	0.471558
1613752461610	-0.118042	-0.164124	0.470352
1613752461612	-0.108246	-0.171448	0.482559
1613752461614	-0.107040	-0.181244	0.486237
1613752461617	-0.108246	-0.194656	0.488678
1613752461619	-0.110687	-0.204453	0.491119
1613752461622	-0.110687	-0.210541	0.496002
1613752461624	-0.111923	-0.217896	0.499664
1613752461626	-0.109482	-0.220337	0.503326
1613752461629	-0.108246	-0.223984	0.507004
1613752461631	-0.103363	-0.217896	0.513092
1613752461633	-0.104599	-0.221542	0.510651
1613752461636	-0.103363	-0.220337	0.511887
1613752461638	-0.110687	-0.231308	0.505768
1613752461641	-0.105804	-0.230103	0.504562
1613752461643	-0.102158	-0.227661	0.503326
1613752461645	-0.098480	-0.226425	0.499664
1613752461648	-0.093597	-0.225220	0.497208
1613752461650	-0.089920	-0.220337	0.493561
1613752461652	-0.083832	-0.212982	0.487442
1613752461655	-0.080154	-0.208099	0.482559
1613752461657	-0.076492	-0.199570	0.477676
1613752461660	-0.074036	-0.189774	0.470352
1613752461662	-0.066711	-0.172684	0.465469
1613752461664	-0.056946	-0.161682	0.461792
1613752461667	-0.052063	-0.150681	0.454468
1613752461669	-0.043503	-0.140915	0.447113
1613752461672	-0.038620	-0.133591	0.439789
1613752461674	-0.031281	-0.126251	0.430023
1613752461676	-0.020294	-0.116470	0.422699
1613752461679	-0.010513	-0.107925	0.416580
1613752461681	0.000473	-0.098160	0.410477
1613752461683	0.009033	-0.093262	0.401932
1613752461686	0.016357	-0.085938	0.393372
1613752461688	0.024902	-0.079834	0.387253
1613752461691	0.033463	-0.074936	0.379929
1613752461693	0.043228	-0.070053	0.372604
1613752461695	0.053024	-0.065170	0.367722
1613752461698	0.061554	-0.059067	0.361603
1613752461700	0.065231	-0.055389	0.354279
1613752461702	0.073776	-0.050507	0.349396
1613752461705	0.074982	-0.050507	0.343277
1613752461707	0.082306	-0.045624	0.338394
1613752461710	0.084747	-0.041946	0.333511
1613752461712	0.088425	-0.039505	0.327408
1613752461714	0.092102	-0.034622	0.320068
1613752461717	0.092102	-0.030960	0.313965
1613752461719	0.094543	-0.024857	0.307846
1613752461721	0.092102	-0.018738	0.300522
1613752461724	0.093307	-0.012634	0.294403
1613752461726	0.092102	-0.006531	0.288315
1613752461729	0.087204	0.000793	0.280975
1613752461731	0.087204	0.010574	0.277313
1613752461733	0.081100	0.017899	0.269989
1613752461736	0.078659	0.027664	0.265106
1613752461738	0.077423	0.036224	0.258987
1613752461741	0.070099	0.041107	0.250427
1613752461743	0.062790	0.049667	0.244308
1613752461745	0.056671	0.054550	0.238220
1613752461748	0.051788	0.064316	0.233337
1613752461750	0.045670	0.069199	0.225983
1613752461752	0.037140	0.071640	0.221100
1613752461755	0.035904	0.072876	0.216217
1613752461757	0.032242	0.071640	0.211334
1613752461760	0.031021	0.071640	0.207657
1613752461762	0.024902	0.066757	0.201569
1613752461764	0.026138	0.064316	0.199127
1613752461767	0.023697	0.060654	0.196686
1613752461769	0.021255	0.054550	0.193008
1613752461771	0.022461	0.048431	0.191772
1613752461774	0.022461	0.042328	0.190567
1613752461776	0.017578	0.033783	0.184448
1613752461779	0.017578	0.027664	0.183243
1613752461781	0.021255	0.024002	0.183243
1613752461783	0.020020	0.013016	0.179565
1613752461786	0.020020	0.004471	0.179565
1613752461788	0.020020	-0.000412	0.177124
1613752461790	0.015137	-0.011414	0.172241
1613752461793	0.012695	-0.016296	0.168564
1613752461795	0.011475	-0.021179	0.163681
1613752461798	0.013916	-0.023621	0.161240
1613752461800	0.012695	-0.026062	0.158798
1613752461802	0.011475	-0.027298	0.155136
1613752461805	0.012695	-0.027298	0.151474
1613752461807	0.011475	-0.029739	0.151474
1613752461810	0.011475	-0.028519	0.151474
1613752461812	0.010254	-0.028519	0.147797
1613752461814	0.012695	-0.022415	0.147797
1613752461817	0.007813	-0.021179	0.145355
1613752461819	0.005371	-0.018738	0.144150
1613752461821	0.007813	-0.012634	0.142914
1613752461824	0.007813	-0.007736	0.140472
1613752461826	0.005371	-0.007736	0.135590
1613752461829	0.005371	-0.004089	0.133148
1613752461831	0.011475	0.002029	0.130707
1613752461833	0.009033	0.000793	0.125809
1613752461836	0.007813	0.004471	0.120926
1613752461838	0.011475	0.011780	0.117264
1613752461840	0.015137	0.015457	0.116043
1613752461843	0.017578	0.019104	0.113602
1613752461845	0.020020	0.021545	0.109940
1613752461848	0.024902	0.021545	0.107483
1613752461850	0.032242	0.021545	0.106262
1613752461852	0.033463	0.020340	0.103821
1613752461855	0.038345	0.020340	0.102600
1613752461857	0.046906	0.019104	0.098938
1613752461859	0.049347	0.017899	0.096497
1613752461862	0.051788	0.016663	0.095276
1613752461864	0.055466	0.015457	0.094055
1613752461867	0.057907	0.014221	0.091599
1613752461869	0.057907	0.010574	0.089157
1613752461871	0.062790	0.009338	0.087936
1613752461874	0.062790	0.005676	0.084274
1613752461876	0.065231	0.003235	0.081833
1613752461879	0.066437	-0.000412	0.078171
1613752461881	0.066437	-0.000412	0.075729
1613752461883	0.070099	0.002029	0.073273
1613752461886	0.068893	0.004471	0.068390
1613752461888	0.073776	0.009338	0.064728
1613752461890	0.072540	0.013016	0.061066
1613752461893	0.076218	0.017899	0.054947
1613752461895	0.076218	0.020340	0.048859
1613752461898	0.079865	0.026459	0.043961
1613752461900	0.084747	0.032547	0.037857
1613752461902	0.084747	0.036224	0.028091
1613752461905	0.089661	0.043549	0.025635
1613752461907	0.088425	0.052109	0.018295
1613752461909	0.089661	0.060654	0.012207
1613752461912	0.087204	0.065536	0.004868
1613752461914	0.081100	0.067993	-0.002457
1613752461917	0.083542	0.074097	-0.006104
1613752461919	0.072540	0.074097	-0.014664
1613752461921	0.070099	0.078979	-0.018341
1613752461924	0.057907	0.078979	-0.021988
1613752461926	0.049347	0.082642	-0.025665
1613752461928	0.034683	0.083862	-0.030548
1613752461931	0.021255	0.083862	-0.034225
1613752461933	0.022461	0.094864	-0.029327
1613752461936	0.002930	0.083862	-0.037872
1613752461938	-0.015396	0.078979	-0.041550
1613752461940	-0.019073	0.082642	-0.040314
1613752461943	-0.027618	0.080200	-0.042755
1613752461945	-0.037399	0.075317	-0.043991
1613752461948	-0.045944	0.071640	-0.046432
1613752461950	-0.053268	0.072876	-0.046432
1613752461952	-0.052063	0.076538	-0.045212
1613752461955	-0.070389	0.061874	-0.050095
1613752461957	-0.071594	0.059433	-0.047653
1613752461959	-0.075272	0.054550	-0.050095
1613752461962	-0.078934	0.052109	-0.050095
1613752461964	-0.086273	0.044769	-0.050095
1613752461967	-0.087479	0.042328	-0.048874
1613752461969	-0.092361	0.038666	-0.050095
1613752461971	-0.098480	0.037430	-0.050095
1613752461974	-0.102158	0.031342	-0.051315
1613752461976	-0.105804	0.026459	-0.050095
1613752461978	-0.109482	0.021545	-0.051315
1613752461981	-0.113129	0.013016	-0.052536
1613752461983	-0.113129	0.009338	-0.053757
1613752461986	-0.118042	-0.000412	-0.057434
1613752461988	-0.115570	-0.006531	-0.057434
1613752461990	-0.116806	-0.015091	-0.059875
1613752461993	-0.119247	-0.024857	-0.063538
1613752461995	-0.119247	-0.034622	-0.063538
1613752461997	-0.121689	-0.043182	-0.067200
1613752462000	-0.118042	-0.048065	-0.070862
1613752462002	-0.118042	-0.056625	-0.073303
1613752462005	-0.118042	-0.067612	-0.078201
1613752462007	-0.114365	-0.073715	-0.079422
1613752462009	-0.113129	-0.081055	-0.080643
1613752462012	-0.113129	-0.088379	-0.084305
1613752462014	-0.114365	-0.095703	-0.087967
1613752462017	-0.111923	-0.099380	-0.091629
1613752462019	-0.110687	-0.101822	-0.095306
1613752462021	-0.111923	-0.104263	-0.097748
1613752462024	-0.113129	-0.105484	-0.101410
1613752462026	-0.114365	-0.105484	-0.103851
1613752462028	-0.116806	-0.110367	-0.108734
1613752462031	-0.120483	-0.115265	-0.113632
1613752462033	-0.120483	-0.114029	-0.114838
1613752462036	-0.125366	-0.117706	-0.119736
1613752462038	-0.129013	-0.122589	-0.123398
1613752462040	-0.130249	-0.127472	-0.125839
1613752462043	-0.131454	-0.134796	-0.129517
1613752462045	-0.132690	-0.140915	-0.131958
1613752462047	-0.140015	-0.154358	-0.135605
1613752462050	-0.135132	-0.159241	-0.131958
1613752462052	-0.132690	-0.167801	-0.135605
1613752462055	-0.132690	-0.178772	-0.136841
1613752462057	-0.127808	-0.183685	-0.136841
1613752462059	-0.129013	-0.191010	-0.139282
1613752462062	-0.122925	-0.193451	-0.140503
1613752462064	-0.121689	-0.192215	-0.142944
1613752462066	-0.115570	-0.189774	-0.144165
1613752462069	-0.110687	-0.184891	-0.150284
1613752462071	-0.107040	-0.175125	-0.153931
1613752462074	-0.103363	-0.165359	-0.160049
1613752462076	-0.098480	-0.149475	-0.166168
1613752462078	-0.091156	-0.133591	-0.172256
1613752462081	-0.089920	-0.120148	-0.179611
1613752462083	-0.087479	-0.104263	-0.188141
1613752462086	-0.080154	-0.083496	-0.195465
1613752462088	-0.081375	-0.067612	-0.205261
1613752462090	-0.080154	-0.046844	-0.216263
1613752462093	-0.077713	-0.026062	-0.222351
1613752462095	-0.077713	-0.006531	-0.229675
1613752462097	-0.080154	0.010574	-0.240677
1613752462100	-0.078934	0.027664	-0.248016
1613752462102	-0.085037	0.044769	-0.257797
1613752462105	-0.088715	0.059433	-0.265121
1613752462107	-0.094803	0.074097	-0.273682
1613752462109	-0.104599	0.085083	-0.282227
1613752462112	-0.115570	0.096085	-0.289551
1613752462114	-0.124130	0.103409	-0.295654
1613752462116	-0.133896	0.111969	-0.300552
1613752462119	-0.140015	0.115631	-0.304214
1613752462121	-0.153458	0.113190	-0.309097
1613752462124	-0.158340	0.115631	-0.312775
1613752462126	-0.168106	0.111969	-0.316437
1613752462128	-0.174225	0.105850	-0.317657
1613752462131	-0.180344	0.094864	-0.318878
1613752462133	-0.183990	0.082642	-0.318878
1613752462135	-0.185226	0.065536	-0.315216
1613752462138	-0.185226	0.044769	-0.313980
1613752462140	-0.182785	0.022781	-0.310318
1613752462143	-0.173019	-0.002853	-0.306656
1613752462145	-0.163223	-0.030960	-0.301773
1613752462147	-0.152252	-0.061508	-0.296890
1613752462150	-0.131454	-0.089600	-0.288330
1613752462152	-0.111923	-0.118927	-0.283447
1613752462154	-0.093597	-0.145798	-0.276123
1613752462157	-0.067947	-0.176331	-0.270004
1613752462159	-0.042282	-0.202011	-0.265121
1613752462162	-0.014191	-0.226425	-0.259003
1613752462164	0.016357	-0.247192	-0.254120
1613752462166	0.040787	-0.269196	-0.251678
1613752462169	0.066437	-0.285080	-0.248016
1613752462171	0.089661	-0.298523	-0.248016
1613752462174	0.112869	-0.305847	-0.244354
1613752462176	0.133636	-0.314407	-0.244354
1613752462178	0.154404	-0.319290	-0.241913
1613752462181	0.166611	-0.321732	-0.244354
1613752462183	0.177612	-0.319290	-0.245560
1613752462185	0.187378	-0.311951	-0.245560
1613752462188	0.191040	-0.304626	-0.245560
1613752462190	0.193497	-0.296082	-0.249237
1613752462193	0.193497	-0.283859	-0.252914
1613752462195	0.193497	-0.269196	-0.255356
1613752462197	0.186157	-0.255753	-0.262680
1613752462200	0.175171	-0.242310	-0.268784
1613752462202	0.169052	-0.223984	-0.273682
1613752462204	0.154404	-0.209335	-0.281006
1613752462207	0.138519	-0.191010	-0.284668
1613752462209	0.118958	-0.172684	-0.290771
1613752462212	0.099426	-0.151917	-0.298111
1613752462214	0.081100	-0.128693	-0.304214
1613752462216	0.057907	-0.107925	-0.310318
1613752462219	0.037140	-0.084717	-0.316437
1613752462221	0.013916	-0.067612	-0.323761
1613752462223	-0.005630	-0.048065	-0.327423
1613752462226	-0.027618	-0.033401	-0.335983
1613752462228	-0.047165	-0.017532	-0.339645
1613752462231	-0.067947	-0.004089	-0.345749
1613752462233	-0.086273	0.006897	-0.348190
1613752462235	-0.098480	0.021545	-0.350647
1613752462238	-0.116806	0.033783	-0.353088
1613752462240	-0.133896	0.048431	-0.354309
1613752462242	-0.146133	0.056992	-0.354309
1613752462245	-0.158340	0.065536	-0.351852
1613752462247	-0.168106	0.075317	-0.346970
1613752462250	-0.179108	0.078979	-0.342087
1613752462252	-0.181549	0.081421	-0.334763
1613752462254	-0.185226	0.082642	-0.327423
1613752462257	-0.190109	0.081421	-0.321320
1613752462259	-0.190109	0.080200	-0.313980
1613752462262	-0.188904	0.081421	-0.305435
1613752462264	-0.186447	0.078979	-0.298111
1613752462266	-0.186447	0.070435	-0.290771
1613752462269	-0.179108	0.066757	-0.278564
1613752462271	-0.173019	0.059433	-0.268784
1613752462273	-0.164459	0.053314	-0.257797
1613752462276	-0.154694	0.042328	-0.249237
1613752462278	-0.147339	0.032547	-0.239471
1613752462281	-0.138809	0.020340	-0.230911
1613752462283	-0.130249	0.008133	-0.222351
1613752462285	-0.116806	-0.000412	-0.212585
1613752462288	-0.105804	-0.012634	-0.206467
1613752462290	-0.094803	-0.023621	-0.197937
1613752462292	-0.083832	-0.034622	-0.190582
1613752462295	-0.075272	-0.046844	-0.183258
1613752462297	-0.063049	-0.060272	-0.177139
1613752462300	-0.054504	-0.073715	-0.173492
1613752462302	-0.041061	-0.083496	-0.168610
1613752462304	-0.028839	-0.092041	-0.163727
1613752462307	-0.019073	-0.105484	-0.162491
1613752462309	-0.005630	-0.111588	-0.158829
1613752462312	0.002930	-0.123810	-0.158829
1613752462314	0.012695	-0.129913	-0.158829
1613752462316	0.022461	-0.133591	-0.158829
1613752462319	0.033463	-0.134796	-0.158829
1613752462321	0.043228	-0.137238	-0.161270
